id,created_at,original_text,neg,neu,pos,compound
ID012732,2020-08-31,great compilation data wrapped compelling preso kentbottles tldgroupinc,0.0,0.5,0.5,0.7184
ID012733,2020-08-31,voluntaryjaiden corporate media people microchip implant protect terrorists,0.323,0.472,0.205,-0.3612
ID012734,2020-08-31,frodo 3 yr male terrier staffie pic follow info adopt pdrescue uk covid19 rules ar,0.0,0.884,0.116,0.1779
ID012735,2020-08-31,sales recreational cannabis broken 100 months row oregon continues,0.279,0.721,0.0,-0.4767
ID012736,2020-08-31,teejay male greyhound 5 yrs covid19 rules place live hours drive rug,0.0,1.0,0.0,0.0
ID012737,2020-08-31,department justice requesting data governors issued covid19 orders,0.0,0.673,0.327,0.5267
ID012738,2020-08-31,pushing herd immunity myths covid19 cases people whove reinf,0.0,1.0,0.0,0.0
ID012739,2020-08-31,corona lie corona drama government fuss issue mariani mla rupjyoti targeted gov,0.0,1.0,0.0,0.0
ID012740,2020-08-31,leaked email reveals cvs health instructed employees patients medications filled,0.204,0.796,0.0,-0.3182
ID012741,2020-08-31,karlwizowski spirit background covid 19 death dont afraid,0.336,0.517,0.147,-0.4939
ID012742,2020-08-31,love universitys covid19 training essential staff 9 minute 51 youtube vi,0.0,0.682,0.318,0.6369
ID012743,2020-08-31,deblasio determined ruin nyc justification kind restriction,0.401,0.204,0.395,-0.0258
ID012744,2020-08-31,scholars academic journals rightly concerned global health implications 2019,0.0,1.0,0.0,0.0
ID012745,2020-08-31,devos mark mothersbaugh ventilator 10 days doubting coronavirus real,0.231,0.769,0.0,-0.34
ID012746,2020-08-31,mayor kenosha governor wi asked stoke white fear anti blackness,0.407,0.593,0.0,-0.6705
ID012747,2020-08-31,powerful observational study continued suppression drug,0.0,0.641,0.359,0.4215
ID012748,2020-08-31,expectingrain people literally committed crimes humanity noses public finds,0.0,0.792,0.208,0.2732
ID012749,2020-08-31,cmus palisadoes campus closed confirmed covid19 case,0.0,1.0,0.0,0.0
ID012750,2020-08-31,wow knew team chinese sudde,0.0,0.513,0.487,0.5859
ID012751,2020-08-31,bruno lindia talks biggest issues recruitment industry facing pandemic,0.0,1.0,0.0,0.0
ID012752,2020-08-31,breaking911 joebiden didnt cdc memo revised covid19 deaths 9210,0.0,1.0,0.0,0.0
ID012753,2020-08-31,digitalmainst success story covid19 final push ecommerce photographer gillian mapp,0.0,0.709,0.291,0.5719
ID012754,2020-08-31,covid19 disproportionately impacting black communities cost seeking treatment creates huge medical,0.0,0.672,0.328,0.5267
ID012755,2020-08-31,covid19 wreck heart havent symptoms sciam,0.367,0.633,0.0,-0.4404
ID012756,2020-08-31,ncdcs latest update night nigeria recorded lowest singleday covid19 cases months 138,0.191,0.809,0.0,-0.3818
ID012757,2020-08-31,weeks webinars focus wellbeing 1 tues 330pm supporting primary school pupils returning school wit,0.0,0.805,0.195,0.4404
ID012758,2020-08-31,surprise children terrorized abused measure people impoverished,0.548,0.296,0.156,-0.743
ID012759,2020-08-31,people drugs facing covid19 pandemic 2020 40yearold synd,0.0,1.0,0.0,0.0
ID012760,2020-08-31,read exposedbycmd american legislative exchange council corporate lobbyists vp pence newt gingrich amp bets,0.0,1.0,0.0,0.0
ID012761,2020-08-31,firstyear student frustrating watch peers parties ignore covid19 guidelines feeling,0.346,0.385,0.269,-0.296
ID012762,2020-08-31,monday august 31st 113 ontario covid19 rt regional risk assessment schools gatherings age group,0.139,0.861,0.0,-0.2732
ID012763,2020-08-31,covid19 millionaires watch video surrender stolen millions,0.348,0.652,0.0,-0.4939
ID012764,2020-08-31,testing nonoptional problem tests permit basic task disease control identify sick,0.4,0.6,0.0,-0.7184
ID012765,2020-08-31,covid19 bc squamish nation confirms covid19 cases outbreak,0.0,1.0,0.0,0.0
ID012766,2020-08-31,families church congregations held gatherings school happ,0.0,1.0,0.0,0.0
ID012767,2020-08-31,tapers country pentup consumption demand gradually unleashes economic,0.176,0.824,0.0,-0.128
ID012768,2020-08-31,schools open government charges ugx 240500 covid19 testing requirement student,0.189,0.811,0.0,-0.2732
ID012769,2020-08-31,supplychnqueen atscblog screvolution supplychnrebels covid 19 people controls belive baba god final,0.0,0.84,0.16,0.2732
ID012770,2020-08-31,nc positive covid19 trends august,0.0,0.526,0.474,0.5574
ID012771,2020-08-31,coronavirus update 96900 people died 409 cities checkered,0.34,0.66,0.0,-0.5574
ID012772,2020-08-31,shockingly small number people died coronavirus,0.552,0.312,0.135,-0.6124
ID012773,2020-08-31,repsusielee sencortezmasto senjackyrosen relief wait live event businesses organizations continue,0.0,0.744,0.256,0.4767
ID012774,2020-08-31,sqirlgirly deenursern delawarecovid jbergeron94 ethanbearman maricopa county officials abc15,0.0,1.0,0.0,0.0
ID012775,2020-08-31,asymptomatic cases drive transmission covid19 graphic overview dataresearch,0.0,1.0,0.0,0.0
ID012776,2020-08-31,bad relied china provide covid19 conducting,0.412,0.588,0.0,-0.5423
ID012777,2020-08-31,bop daddy falzthebahdguy mspyce koladedominate iamdjaydot,0.0,1.0,0.0,0.0
ID012778,2020-08-31,blasio hints indoor dining wont return nyc covid19 vaccine,0.0,1.0,0.0,0.0
ID012779,2020-08-31,6 covid deaths covid 94 covid19 recorded deaths linked conditions influ,0.0,1.0,0.0,0.0
ID012780,2020-08-31,houstons covid19 positivity rate dropped 78 23 highest mayor sylvester turner announced mond,0.0,0.784,0.216,0.5106
ID012781,2020-08-31,justintrudeau wise people countries quality,0.0,0.563,0.437,0.4767
ID012782,2020-08-31,ready drop video summer series hosted senior,0.219,0.521,0.26,0.1027
ID012783,2020-08-31,cases crossed mark november dr anthony fauci told,0.0,1.0,0.0,0.0
ID012784,2020-08-31,tweet karli karluskap karli karluskap tweeted 94 americans died covid19 contrib,0.265,0.735,0.0,-0.5574
ID012785,2020-08-31,massive trafalgar square protest questioned ridiculous covid hysteria amp lies anti science mask wearing,0.635,0.365,0.0,-0.8979
ID012786,2020-08-31,thomascatenacci catturd2 covid19 lives year covid19 la,0.0,1.0,0.0,0.0
ID012787,2020-08-31,dr frank esper cleclinickids shares warning colder temperatures covid19 spread,0.19,0.635,0.175,-0.0516
ID012788,2020-08-31,father tested positive covid19 pray speedy recovery inshallah,0.0,0.504,0.496,0.7096
ID012789,2020-08-31,,0.0,0.0,0.0,0.0
ID012790,2020-08-31,trumps covid19 adviser championing herd immunity theory,0.0,0.682,0.318,0.4215
ID012791,2020-08-31,unis president caught chaotic currents pandemicswe work purpose amp urgency defeat,0.408,0.592,0.0,-0.7351
ID012792,2020-08-31,realbadmonkey tronhomiefort winkorg justinsuntron amazing dice game,0.0,0.612,0.388,0.5859
ID012793,2020-08-31,seanhannity covid 19 trumps fault china bidenquit playing blame game,0.367,0.504,0.129,-0.5106
ID012794,2020-08-31,mozdt bylinetimes magusperde doubt wage rises moz,0.294,0.706,0.0,-0.3612
ID012795,2020-08-31,covid19 fundamentally changed works people waiting return normal,0.0,1.0,0.0,0.0
ID012796,2020-08-31,deblasio determined ruin nyc justification kind restriction,0.401,0.204,0.395,-0.0258
ID012797,2020-08-31,covid19 lineofduty deaths police,0.0,1.0,0.0,0.0
ID012798,2020-08-31,joebiden hammering realdonaldtrump failed tenure including stoking racial,0.32,0.68,0.0,-0.5106
ID012799,2020-08-31,weeks oshadol director testifiedduring global pandemicthat hed absence social distanc,0.0,1.0,0.0,0.0
ID012800,2020-08-31,,0.0,0.0,0.0,0.0
ID012801,2020-08-31,loved lives hear,0.0,0.339,0.661,0.5994
ID012802,2020-08-31,covid19 stimulus checks 2 nancy pelosi dems budging heavysan,0.0,1.0,0.0,0.0
ID012803,2020-08-31,hit hard covid19 afraid,0.318,0.682,0.0,-0.1027
ID012804,2020-08-31,tw blood covid19 coronavirus um blood test today tmr covid te,0.0,1.0,0.0,0.0
ID012805,2020-08-31,ive written short piece unherd recommending leighphillips book making case economic growth innovati,0.0,0.822,0.178,0.3818
ID012806,2020-08-31,follow tips stay safer visiting gym fitness studio recreation centre,0.0,0.62,0.38,0.5994
ID012807,2020-08-31,6 deaths attributed covid uniquely caused covid admission ignore,0.263,0.737,0.0,-0.3612
ID012808,2020-08-31,privilege contribute cmaj paper painful medical wait times,0.254,0.526,0.219,-0.1027
ID012809,2020-08-31,watched light soul journey continues,0.0,1.0,0.0,0.0
ID012810,2020-08-31,unnecessary comment medical examiner misinformation spread enti,0.277,0.723,0.0,-0.3182
ID012811,2020-08-31,students country virtually person schools ways students st,0.0,1.0,0.0,0.0
ID012812,2020-08-31,,0.0,0.0,0.0,0.0
ID012813,2020-08-31,fauci birx quackery pushed called experts msm morons buying bullshit cov,0.404,0.596,0.0,-0.7269
ID012814,2020-08-31,twitter removes trump retweet sharing false covid19 deaths,0.0,0.714,0.286,0.4215
ID012815,2020-08-31,realdonaldtrump covid19 covid19 covid19 covid19 covid19 covid19 covid19 covid19 covid19 covid19 covid1,0.0,1.0,0.0,0.0
ID012816,2020-08-31,share ideas theater safety covid19 american repertory theater published online blueprint,0.0,0.643,0.357,0.6124
ID012817,2020-08-31,breaking kanawha county schools decides opt covid19 testing sports play,0.0,0.789,0.211,0.34
ID012818,2020-08-31,bit late watched contagion netfljx 2013,0.375,0.625,0.0,-0.4588
ID012819,2020-08-31,nuh hear jamaican madman ketch covid19 uno nuh dem touch uno uno cyah dat,0.0,1.0,0.0,0.0
ID012820,2020-08-31,change dr dolores cahills speech massive crowd unite freedom protest trafalgar squa,0.123,0.617,0.259,0.4939
ID012821,2020-08-31,jamesmaximilia5 govhawaii lies claiming 996 recovery rate covid19 data support yo,0.193,0.621,0.186,-0.0258
ID012822,2020-08-31,time somalia covid19 billionaire held account send,0.0,1.0,0.0,0.0
ID012823,2020-08-31,realtydurden mosquitobight weartv senator scott jensen rminn physician minnesota interviewed,0.0,1.0,0.0,0.0
ID012824,2020-08-31,newsanceinhd abc7news infamouskid agree bring covid19,0.0,0.667,0.333,0.3612
ID012825,2020-08-31,crazy people trust media covid19 biased doesnt change,0.352,0.391,0.258,-0.0516
ID012826,2020-08-31,todays investment ensure canadians early access covid19 vaccine allowing manufacture,0.0,0.776,0.224,0.3818
ID012827,2020-08-31,500 members navajo nation died covid19 march 2020,0.34,0.66,0.0,-0.5574
ID012828,2020-08-31,ukc news casedemic exposed govt narrative collapsing politicians government health,0.304,0.696,0.0,-0.3612
ID012829,2020-08-31,407 people substance issues covid19 rockymtnbrain cihrirs,0.0,1.0,0.0,0.0
ID012830,2020-08-31,south dakota legislatures executive board 5 policy committees gather data public covid,0.0,1.0,0.0,0.0
ID012831,2020-08-31,long island facing great challenges covid19 mother amp daughter duo enabled chapter,0.0,0.649,0.351,0.6597
ID012832,2020-08-31,covid19 diseases continuing affect 15 billion people extreme poverty time ma,0.248,0.752,0.0,-0.5106
ID012833,2020-08-31,texas christian university dealing spike coronavirus cases,0.0,1.0,0.0,0.0
ID012834,2020-08-31,covid19 employment issues health care mergers amp acquisitions era covid19 jd supra,0.0,0.775,0.225,0.4939
ID012835,2020-08-31,andy slavitt fda chief apologizes covid19 plasma exaggeration trumps endgame clear,0.0,0.638,0.362,0.6249
ID012836,2020-08-31,cdcgov care long infected monitor people humble suggestion 94 app,0.222,0.556,0.222,0.0
ID012837,2020-08-31,hospitalizations deaths increased faster rate children teenagers,0.0,0.741,0.259,0.2732
ID012838,2020-08-31,times london child profoundly ill died covid19 britain large study,0.444,0.556,0.0,-0.7506
ID012839,2020-08-31,govt uganda introduces covid19 test fee sh240500 65 categories ppl incl truck drivers poin,0.0,1.0,0.0,0.0
ID012840,2020-08-31,6 months covid19 uk dont personally,0.0,1.0,0.0,0.0
ID012841,2020-08-31,wear damn mask covid19 reinfection reported nevada patient researchers nbcnews,0.231,0.769,0.0,-0.4019
ID012842,2020-08-31,mother young iran protesters appeals save sons resistance units commemor,0.145,0.611,0.244,0.3182
ID012843,2020-08-31,todays travel news analysis thread figures early predictions,0.0,1.0,0.0,0.0
ID012844,2020-08-31,scandalridden listening online conversations counter fake covid19 news,0.307,0.693,0.0,-0.4767
ID012845,2020-08-31,trump medical adviser urging wh herd immunity strategy combat stupid,0.42,0.58,0.0,-0.7003
ID012846,2020-08-31,pres trump rightly banned flights china mainstream media called racist amp xenophobic,0.412,0.588,0.0,-0.7906
ID012847,2020-08-31,stupid aid hate work today sore dancing wedding weekend knew,0.578,0.422,0.0,-0.8625
ID012848,2020-08-31,covid19 testing wednesday leesville united methodist church 10 3pm,0.0,0.741,0.259,0.4215
ID012849,2020-08-31,bruh covid19 situation big banksy movement smth,0.0,1.0,0.0,0.0
ID012850,2020-08-31,ways grow pandemic jarrodgoldsmith,0.0,1.0,0.0,0.0
ID012851,2020-08-31,teen diagnosed covid19 months worries headaches remain,0.318,0.682,0.0,-0.4215
ID012852,2020-08-31,joebidens twitter amp republicans dont responsible covid 19 disaster wit,0.431,0.569,0.0,-0.7237
ID012853,2020-08-31,pandemy showing wrong power japan government sees economy shrinking,0.279,0.721,0.0,-0.4767
ID012854,2020-08-31,invisiblesmuros ideology dies hard comrade covid19,0.219,0.781,0.0,-0.1027
ID012855,2020-08-31,playing nes games covid19 big deal wear mask,0.0,0.795,0.205,0.2023
ID012856,2020-08-31,testing testing 123 covid19 testing free secret covid left lot unknown yo,0.0,0.769,0.231,0.5106
ID012857,2020-08-31,shellbellxo dont surviving case covid19 immunity,0.274,0.726,0.0,-0.2235
ID012858,2020-08-31,pettis county covid19 task force briefing monday august 31 2020,0.0,1.0,0.0,0.0
ID012859,2020-08-31,govsisolak official stateissued statistics voters openly dismiss garbage po,0.31,0.69,0.0,-0.5574
ID012860,2020-08-31,trumps team pushing herd immunity combat covid strategy health experts result 21m deat,0.167,0.833,0.0,-0.34
ID012861,2020-08-31,trumps answer covid19 worse thinks americans tested,0.341,0.659,0.0,-0.4767
ID012862,2020-08-31,teen diagnosed covid19 months worries headaches remain,0.318,0.682,0.0,-0.4215
ID012863,2020-08-31,indias total caseload worlds thirdlargest large chunk indias covid19 cases,0.0,1.0,0.0,0.0
ID012864,2020-08-31,trumpwarroom administration cheat lie votes,0.429,0.571,0.0,-0.4588
ID012865,2020-08-31,news covid19 told households financially feeding tough,0.2,0.8,0.0,-0.128
ID012866,2020-08-31,barbers salons reopen covid19 orders frustrations linger,0.333,0.667,0.0,-0.4588
ID012867,2020-08-31,rwandahealthrebrwandaolihealthorgigihe 30th entry umugwaneza denyse gs kabuye ohmo covid19 aware,0.0,1.0,0.0,0.0
ID012868,2020-08-31,150 pcr test outrageously expensive observe pricing models countries germany,0.196,0.804,0.0,-0.296
ID012869,2020-08-31,brigidrussell51 creativity coming sense freedom afforded leaders covid19,0.0,0.469,0.531,0.7783
ID012870,2020-08-31,nice day amp happy valgardening kgimson papaver pollieslili,0.0,0.48,0.52,0.7579
ID012871,2020-08-31,dr vernon colemans speech broadcast unite freedom rally trafalgar square scammed amp lied,0.146,0.618,0.236,0.3818
ID012872,2020-08-31,pandemic shifted campaigns google focusing unprecedented time,0.0,1.0,0.0,0.0
ID012873,2020-08-31,pre 911 york worse covid19 york,0.383,0.617,0.0,-0.4767
ID012874,2020-08-31,marawelliott good afternoon stand boulevard fitness city intend,0.0,0.545,0.455,0.6124
ID012875,2020-08-31,teaamptalk weekly lgbti event english covid19 outbreak meet person,0.0,1.0,0.0,0.0
ID012876,2020-08-31,average age 9200 people coronavirus killed literally tu,0.391,0.609,0.0,-0.6705
ID012877,2020-08-31,trumps covid19 adviser championing herd immunity theory,0.0,0.682,0.318,0.4215
ID012878,2020-08-31,coronavirus update 97300 people died 410 cities checkered,0.34,0.66,0.0,-0.5574
ID012879,2020-08-31,rest peace zydeco pioneer terrific guy willis prudhomme felled covid19,0.0,0.548,0.452,0.765
ID012880,2020-08-31,mobilepunch asuu realize schools closure covid19 strike continue staying,0.158,0.842,0.0,-0.128
ID012881,2020-08-31,numbers number confirmed cases globally passed 25 number reaches,0.0,0.612,0.388,0.2023
ID012882,2020-08-31,tomfitton nypost good news coming covid19 problem people imagine ny amp,0.185,0.616,0.199,0.0516
ID012883,2020-08-31,reopened schools health risks water covid19 lockdowns york times,0.208,0.792,0.0,-0.2732
ID012884,2020-08-31,big win teamniklasedin weekend opening tour event young season celebrate,0.0,0.516,0.484,0.8176
ID012885,2020-08-31,10 additional covid19 cases lamar county todays report paris lamar county health distric,0.0,1.0,0.0,0.0
ID012886,2020-08-31,learn details dallas covid19 rent relief program apply eligibility requirements documen,0.0,0.763,0.237,0.4767
ID012887,2020-08-31,prior tested test iowa clinic ames individuals complete assessment,0.0,1.0,0.0,0.0
