id,created_at,original_text,neg,neu,pos,compound,neg,neu,pos,compound
ID023491,2020-04-28,10000 mission raise 50000 replace lost funding,0.277,0.723,0.0,-0.3182,0.277,0.723,0.0,-0.3182
ID023492,2020-04-28,intelligence agencies warned trump 10 times day corona threat january february,0.331,0.482,0.187,-0.34,0.331,0.482,0.187,-0.34
ID023493,2020-04-28,germany grants nigeria n89bn debt relief,0.238,0.286,0.476,0.3612,0.238,0.286,0.476,0.3612
ID023494,2020-04-28,leaders focusing 7 areas gartnerinc recommends,0.0,0.678,0.322,0.2263,0.0,0.678,0.322,0.2263
ID023495,2020-04-28,indian navy readied largest warships gulf evacuate stranded indians ins jala,0.13,0.87,0.0,-0.128,0.13,0.87,0.0,-0.128
ID023496,2020-04-28,district judge guilty bribery sentenced 5 years jail seeks compassionate,0.298,0.458,0.244,0.0772,0.298,0.458,0.244,0.0772
ID023497,2020-04-28,todays flyover featured abington alum adam kerrick salute frontline,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023498,2020-04-28,meet hannah ian austin alex corinne rachel joining viewpoints corps member talks,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023499,2020-04-28,maddow rachael sending boost oxygen ordered amazon ebay afte,0.0,0.614,0.386,0.5267,0.0,0.614,0.386,0.5267
ID023500,2020-04-28,outstanding summary data discussing infection cancer patientsadesaimd,0.328,0.373,0.299,-0.1027,0.328,0.373,0.299,-0.1027
ID023501,2020-04-28,28 april pandemic work governments guarantee economic stimulus save jobs amp lives paid si,0.0,0.698,0.302,0.6369,0.0,0.698,0.302,0.6369
ID023502,2020-04-28,turkish medical aid comprising tens thousands face masks equipment arrives,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023503,2020-04-28,guarantee mike pence kind selfrighteous hypocritical piece garbage believes wont,0.195,0.455,0.351,0.34,0.195,0.455,0.351,0.34
ID023504,2020-04-28,3 confirmed cases 57175 deaths 114587 recoveries brings underrptg 178k cases,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023505,2020-04-28,join scalawagmag tomorrow free webinar southern workers fightback amp organize register online,0.0,0.645,0.355,0.6705,0.0,0.645,0.355,0.6705
ID023506,2020-04-28,infringement civil rights ag barr orders legal action governors orders infringe civil righ,0.199,0.705,0.096,-0.3818,0.199,0.705,0.096,-0.3818
ID023507,2020-04-28,mazmhussain piece scientific proof people recovered,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023508,2020-04-28,harmless question christian prayer cure patient simple answers,0.0,0.778,0.222,0.25,0.0,0.778,0.222,0.25
ID023509,2020-04-28,latest collection philip gray launched today helping raise funds nhs charities,0.0,0.537,0.463,0.7096,0.0,0.537,0.463,0.7096
ID023510,2020-04-28,testing limitations crippled response jailsprisons hotbeds amp vectors virus,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023511,2020-04-28,award winning writer helonhabila shares lessons learnt 19 planningmat,0.0,0.397,0.603,0.8442,0.0,0.397,0.603,0.8442
ID023512,2020-04-28,president museveni offered salary shs14m approx 378 month fund,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023513,2020-04-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID023514,2020-04-28,hole digging imfs official statement website people dishon,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023515,2020-04-28,528 cases april 28 4 clusters,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023516,2020-04-28,york life partnered cigna launch e4e relief offering financial support,0.0,0.58,0.42,0.7003,0.0,0.58,0.42,0.7003
ID023517,2020-04-28,deal pandemics learn,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023518,2020-04-28,deaths 154 cases latest alberta update,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023519,2020-04-28,lack childcare online schooling women worklife balance read,0.247,0.753,0.0,-0.3182,0.247,0.753,0.0,-0.3182
ID023520,2020-04-28,buhari hungry tired bored shey wait dash oya dem born cr,0.357,0.643,0.0,-0.6124,0.357,0.643,0.0,-0.6124
ID023521,2020-04-28,deaths 154 cases alberta,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023522,2020-04-28,check article philip kahn 19192020 veteran dies 100 years twin died spanish,0.247,0.753,0.0,-0.5574,0.247,0.753,0.0,-0.5574
ID023523,2020-04-28,acting assistant secretary philip reeker spoke handing ceremony medical equipment stands soli,0.197,0.803,0.0,-0.4019,0.197,0.803,0.0,-0.4019
ID023524,2020-04-28,address severe economic impact shock sharp fall oil prices nigeria internatio,0.366,0.634,0.0,-0.6369,0.366,0.634,0.0,-0.6369
ID023525,2020-04-28,planned amp funded globalists yeah al gore climate crisis pandemic linked ht,0.252,0.613,0.135,-0.4404,0.252,0.613,0.135,-0.4404
ID023526,2020-04-28,slythseeker 123limabean read causing blood clots young people danger imag,0.274,0.726,0.0,-0.5267,0.274,0.726,0.0,-0.5267
ID023527,2020-04-28,year organize commemoration conference years commemoration time battlin,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023528,2020-04-28,gimbakakanda 34bn loan imf 69bn loan nigeria seeking international lenders enhance eff,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023529,2020-04-28,ltp classgtthe ghana medical association gma lamented distrubition personal protective,0.211,0.789,0.0,-0.34,0.211,0.789,0.0,-0.34
ID023530,2020-04-28,fact drugs licensed treatment prevention flyer details,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023531,2020-04-28,commissions open hiii opening emergency comms family prepare month long quarantine,0.206,0.794,0.0,-0.3818,0.206,0.794,0.0,-0.3818
ID023532,2020-04-28,kailashchandobe matthancock chinausa hoax proper shortage,0.506,0.494,0.0,-0.4767,0.506,0.494,0.0,-0.4767
ID023533,2020-04-28,surpasses 1 cases,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023534,2020-04-28,closing schools lifelong harm widens inequality,0.412,0.588,0.0,-0.5423,0.412,0.588,0.0,-0.5423
ID023535,2020-04-28,response faq ncaa eligibility center ec faq ec updates ht,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023536,2020-04-28,love hashtag trend,0.0,0.323,0.677,0.6369,0.0,0.323,0.677,0.6369
ID023537,2020-04-28,killed americans vietnam war,0.808,0.192,0.0,-0.8555,0.808,0.192,0.0,-0.8555
ID023538,2020-04-28,york city doctor saving lives outbreak sadly life sunday,0.259,0.741,0.0,-0.4215,0.259,0.741,0.0,-0.4215
ID023539,2020-04-28,latest data alberta 154 cases 24 hrs 216 previous 24 hrs vast majority,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023540,2020-04-28,ensuring solutions proven treatment,0.0,0.345,0.655,0.4215,0.0,0.345,0.655,0.4215
ID023541,2020-04-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID023542,2020-04-28,lot people official case amounts close herd,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023543,2020-04-28,cdcgov began recommend wearing cloth masks public studies people transmit,0.0,0.783,0.217,0.3612,0.0,0.783,0.217,0.3612
ID023544,2020-04-28,questions ibdafzali shares recording months webinar,0.0,0.694,0.306,0.296,0.0,0.694,0.306,0.296
ID023545,2020-04-28,country afford situation agricultural products left rot trucks held checkpoints,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023546,2020-04-28,guys foundation tweeted cases piling n1k small handle hospital bills,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023547,2020-04-28,matter motivation charity personal emotional decision,0.0,0.202,0.798,0.7096,0.0,0.202,0.798,0.7096
ID023548,2020-04-28,projectveritas nih panel decided recommend hydroxychloroquine 9 panel members disclosed financial,0.0,0.783,0.217,0.3612,0.0,0.783,0.217,0.3612
ID023549,2020-04-28,join evening conversation surrounding art activism resilience rsvp link,0.0,0.784,0.216,0.296,0.0,0.784,0.216,0.296
ID023550,2020-04-28,belarus russia brace peaks,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023551,2020-04-28,great resource kids check georgie giant germ zero2thrive coloring story book exp,0.0,0.728,0.272,0.6249,0.0,0.728,0.272,0.6249
ID023552,2020-04-28,gopchairwoman realdonaldtrump realdonaldtrump match hell wont,0.479,0.521,0.0,-0.6808,0.479,0.521,0.0,-0.6808
ID023553,2020-04-28,eyes pigeon forge tn reopen week,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023554,2020-04-28,igad member update,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023555,2020-04-28,breaking 1 cases cases doubled 18 days accounts 13 global inf,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023556,2020-04-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID023557,2020-04-28,jbarro gabrielmalor stupid guess senator focus attention ensur,0.327,0.673,0.0,-0.5267,0.327,0.673,0.0,-0.5267
ID023558,2020-04-28,vp pence inconsiderate asshole test antigens carrier mayo needed,0.266,0.734,0.0,-0.4404,0.266,0.734,0.0,-0.4404
ID023559,2020-04-28,impact indian tourism,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023560,2020-04-28,tomorrowtake action entered drawing join behindthescenes zoom hangoutall,0.0,0.761,0.239,0.296,0.0,0.761,0.239,0.296
ID023561,2020-04-28,maddie unwinding grueling day homeschooling,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023562,2020-04-28,dchhs reports 135 cases 10 deaths today ties deadliest day pandemic dallas,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023563,2020-04-28,4 5 adults uk worried worried coronavirus hav,0.524,0.476,0.0,-0.5267,0.524,0.476,0.0,-0.5267
ID023564,2020-04-28,bookselling age shipping tips book boxes,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023565,2020-04-28,leo indications levels easing restrictions,0.0,0.667,0.333,0.25,0.0,0.667,0.333,0.25
ID023566,2020-04-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID023567,2020-04-28,response 12 orgs incl rumie formed indigenous content coalition deliver nocost digital res,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023568,2020-04-28,news study immunomodulation naltrexone ketamine sink inn2010,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023569,2020-04-28,apostle suleman responds leo igwe director witches advocacy group challenged heal pati,0.113,0.887,0.0,-0.1027,0.113,0.887,0.0,-0.1027
ID023570,2020-04-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID023571,2020-04-28,ways leverage reblaze boost protect web assets,0.0,0.364,0.636,0.7184,0.0,0.364,0.636,0.7184
ID023572,2020-04-28,time pandemic hit south florida age underlying health conditions,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023573,2020-04-28,adamboultonsky guidofawkes griffitha lot brexit general election,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023574,2020-04-28,practical info support,0.0,0.426,0.574,0.4019,0.0,0.426,0.574,0.4019
ID023575,2020-04-28,discussed explored realities pandemic union omaha club unique situation global,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023576,2020-04-28,doctor refill adderall dont schedule 2 drug amp requires drug test,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023577,2020-04-28,fg send ambulances factfinding delegation kano,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023578,2020-04-28,weekly report expanded week adding data underlying conditions cases tha,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023579,2020-04-28,trumps testing blueprint attempt avoid responsibility,0.306,0.694,0.0,-0.296,0.306,0.694,0.0,-0.296
ID023580,2020-04-28,military leaders warn bigger crises australia prepare,0.189,0.811,0.0,-0.1027,0.189,0.811,0.0,-0.1027
ID023581,2020-04-28,stay safe healthy continue fight joe kinoshita,0.213,0.328,0.459,0.4588,0.213,0.328,0.459,0.4588
ID023582,2020-04-28,paranoid style america,0.5,0.5,0.0,-0.25,0.5,0.5,0.0,-0.25
ID023583,2020-04-28,outbreak declared sickkids hospital positive tests confirmed,0.0,0.625,0.375,0.5574,0.0,0.625,0.375,0.5574
ID023584,2020-04-28,wonderful hearts family ambulance worker ian reynolds pass,0.0,0.654,0.346,0.5719,0.0,0.654,0.346,0.5719
ID023585,2020-04-28,report total 26312 cases reported residents,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023586,2020-04-28,mojobaal humans doesnt affect people majority neanderthal dna dontcha plausi,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023587,2020-04-28,patrickquiroz vivoree love team making 19,0.0,0.543,0.457,0.6369,0.0,0.543,0.457,0.6369
ID023588,2020-04-28,153054 people tested ireland times capita uk surprising,0.0,0.769,0.231,0.2732,0.0,0.769,0.231,0.2732
ID023589,2020-04-28,avoid bad news reducing eliminating social media time,0.487,0.513,0.0,-0.6908,0.487,0.513,0.0,-0.6908
ID023590,2020-04-28,girl 11 donates n300 edo fund,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023591,2020-04-28,travels rising global pandemic coronavirus,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023592,2020-04-28,affect construction workers business guidance tips navigate,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023593,2020-04-28,vaping amp reachable moment teen quit yalemed,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023594,2020-04-28,light ongoing concerns dceds handling crisis colleagues calling pa,0.339,0.661,0.0,-0.6249,0.339,0.661,0.0,-0.6249
ID023595,2020-04-28,sixtysix cent britons climate longterm crisis 58 agree,0.325,0.476,0.198,-0.3818,0.325,0.476,0.198,-0.3818
ID023596,2020-04-28,hydroxychloroquine 90 percent chance helping patients association american physicians,0.0,0.625,0.375,0.4939,0.0,0.625,0.375,0.4939
ID023597,2020-04-28,numbers dont work 1mil cases 50000 deaths sadly 105000 recovered dedu,0.219,0.781,0.0,-0.4215,0.219,0.781,0.0,-0.4215
ID023598,2020-04-28,post governors strategy faithbased datadriven maps charts amp videotranscripts,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023599,2020-04-28,citizentommy mrssandison mrnellynixon indy1305 msmmonitor carmelprescott keithbrownsnp petermsport,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023600,2020-04-28,grandpa lost battle lung cancer devastating goodbyes,0.819,0.181,0.0,-0.9274,0.819,0.181,0.0,-0.9274
ID023601,2020-04-28,itsshangela sitting lockdown iconic queen shared chat,0.0,0.714,0.286,0.34,0.0,0.714,0.286,0.34
ID023602,2020-04-28,public health england downgrade 19 high consequence infectious disease march 19th,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023603,2020-04-28,today workers memorial day nationalnurses launched website honor nurses lost,0.164,0.5,0.336,0.34,0.164,0.5,0.336,0.34
ID023604,2020-04-28,tune join upstate york colleagues 700 pm tonight bipartisan town hall discussion cov,0.0,0.845,0.155,0.296,0.0,0.845,0.155,0.296
ID023605,2020-04-28,wow 2020 crazy jan edge war feb australian mar april,0.368,0.409,0.222,-0.3612,0.368,0.409,0.222,-0.3612
ID023606,2020-04-28,a17a32 nknewsorg leaning fear catching,0.444,0.556,0.0,-0.4939,0.444,0.556,0.0,-0.4939
ID023607,2020-04-28,people dying care homes icu dont qualify,0.0,0.652,0.348,0.4939,0.0,0.652,0.348,0.4939
ID023608,2020-04-28,60 percent 705 ice detainees tested positive,0.0,0.625,0.375,0.5574,0.0,0.625,0.375,0.5574
ID023609,2020-04-28,bauchi records 11 confirmed positive cases bauchi recorded confirmed positive cases,0.0,0.556,0.444,0.802,0.0,0.556,0.444,0.802
ID023610,2020-04-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID023611,2020-04-28,cobbtax registration expires june 6th renewal requires emissions test extending deadlines,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023612,2020-04-28,kentucky gov andy beshear reported 12 coronavirus deaths bluegrass tuesday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023613,2020-04-28,early impact canadian job tenure distribution layoffs disproportionat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023614,2020-04-28,farleymedia spelled wrong,0.608,0.392,0.0,-0.4767,0.608,0.392,0.0,-0.4767
ID023615,2020-04-28,veterinarians recommending people symptoms cats indoors cnbc,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023616,2020-04-28,toronto 5128 cases including 4647 confirmed 481 probable cases 319 cases hospitali,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023617,2020-04-28,weve posted todays case count updates dedicated website questions,0.0,0.727,0.273,0.4588,0.0,0.727,0.273,0.4588
ID023618,2020-04-28,guidelines idsa releases infection prevention guidelines health care personnel caring patients suspected,0.11,0.52,0.37,0.6705,0.11,0.52,0.37,0.6705
ID023619,2020-04-28,daily api roundup fountain carbon qarnot remotive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023620,2020-04-28,teapainusa assume vp tested negative mask,0.425,0.575,0.0,-0.5719,0.425,0.575,0.0,-0.5719
ID023621,2020-04-28,deadly hindu repression bangladesh muslim local union members amp hired forces att,0.191,0.809,0.0,-0.3818,0.191,0.809,0.0,-0.3818
ID023622,2020-04-28,exposure wireless radiation compromise health variety undesirable lifethreatening ways,0.266,0.734,0.0,-0.4404,0.266,0.734,0.0,-0.4404
ID023623,2020-04-28,58 lung damage major hurdle recovery severe patientsvarious studies thatvitam,0.42,0.58,0.0,-0.7003,0.42,0.58,0.0,-0.7003
ID023624,2020-04-28,bank warned push 40 60 people extreme poverty,0.474,0.526,0.0,-0.6597,0.474,0.526,0.0,-0.6597
ID023625,2020-04-28,update cautious optimism sha revised planning case major surge read,0.109,0.62,0.271,0.4767,0.109,0.62,0.271,0.4767
ID023626,2020-04-28,excessmortality tracker updated,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023627,2020-04-28,hypothetical pathogenesis 3 phases viremia acute severerecovery dz time trend tbcells infla,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023628,2020-04-28,navy ship carrying sailors arriving san diego cleaning medical treatment,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023629,2020-04-28,yesterday messaging elimination bit confusing,0.322,0.678,0.0,-0.2263,0.322,0.678,0.0,-0.2263
ID023630,2020-04-28,adadioramma global pandemicthey men god countries persona,0.0,0.741,0.259,0.2732,0.0,0.741,0.259,0.2732
ID023631,2020-04-28,cobbers tennis player final season postcollege plans altered pandemic,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023632,2020-04-28,health minister dr christopher tufton revealed backlog 600 samples testing expected,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023633,2020-04-28,wait celebrate health care workers usher verizon ceo hans vestberg talk abo,0.0,0.592,0.408,0.7845,0.0,0.592,0.408,0.7845
ID023634,2020-04-28,judge pushes accused linkedin hackers trial concerns,0.268,0.732,0.0,-0.296,0.268,0.732,0.0,-0.296
ID023635,2020-04-28,korean museums nonprofits foundations respond info namjunepaikart,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023636,2020-04-28,aging foster care extremely difficult 18yearold pandemic making transitio,0.215,0.539,0.246,0.1045,0.215,0.539,0.246,0.1045
ID023637,2020-04-28,amazing 102 years life woman survived spanish flu miscarriages cancer sepsis,0.332,0.332,0.336,0.0258,0.332,0.332,0.336,0.0258
ID023638,2020-04-28,columbia tas ends meet economic fallout pandemic launch work rent sto,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023639,2020-04-28,fascinating maintaining strict lockdowns june drive 50 cent greater economic boost measures,0.0,0.508,0.492,0.8271,0.0,0.508,0.492,0.8271
ID023640,2020-04-28,maryland congressional delegation asked trump administration designate national capital region incl,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023641,2020-04-28,trump press conference dont conference 19 pleaseeeee,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023642,2020-04-28,danmcquillan hope time extent sedimented racial capitalism dislodged,0.0,0.707,0.293,0.4404,0.0,0.707,0.293,0.4404
ID023643,2020-04-28,therightmelissa happened dr faucis december 3rd prediction worst fl,0.339,0.661,0.0,-0.6249,0.339,0.661,0.0,-0.6249
ID023644,2020-04-28,joshbenn80 schmiidtyy didnt exist wouldnt change fact tax,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023645,2020-04-28,55 people underlying health conditions age 65 face increased risks exposed,0.252,0.593,0.156,-0.0772,0.252,0.593,0.156,-0.0772
ID023646,2020-04-28,dr erickson 19 briefing executive summary amp analysis youtube,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023647,2020-04-28,poison control officials reported leaps number 911 calls people ingesting dis,0.254,0.652,0.094,-0.4939,0.254,0.652,0.094,-0.4939
ID023648,2020-04-28,pathology fibrin balls afop amp steroid lung pathology murky patterns,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID023649,2020-04-28,pleased virtual town hall thursday april 30 800 pm edt members asked,0.0,0.791,0.209,0.4404,0.0,0.791,0.209,0.4404
ID023650,2020-04-28,guardian record straight adding media induced crisis,0.373,0.455,0.173,-0.4939,0.373,0.455,0.173,-0.4939
ID023651,2020-04-28,joking article confirm isnt loan guys jok,0.0,0.759,0.241,0.2263,0.0,0.759,0.241,0.2263
ID023652,2020-04-28,governor mark gordon announced public health orders effective 1 gyms barber shops hai,0.0,0.78,0.22,0.4767,0.0,0.78,0.22,0.4767
